url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/restore-sql-pool,Restore a dedicated SQL pool,Restore an existing dedicated SQL pool - Azure Synapse Analytics,,How-to guide for restoring an existing dedicated SQL pool.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn how to restore an existing dedicated SQL pool in Azure Synapse Analytics using Azure portal",2026-06-11T17:23:00.000Z,how-to,,0.2,False,"Appears to be a step-by-step how-to for restoring a dedicated SQL pool via the Azure portal without clear indication of numeric limits, configuration parameter tables, error-code-based troubleshooting, or decision matrices. Based on the summary, it is primarily procedural guidance rather than detailed expert reference content.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-cosmos-db-analytical-store,Query Azure Cosmos DB analytical store with serverless SQL pool,Query Azure Cosmos DB data using serverless SQL pool - Azure Synapse Analytics,Query Cosmos DB analytical store using Synapse serverless SQL,Learn how to query Azure Cosmos DB by using a serverless SQL pool in Azure Synapse Link.,Important Synapse Link for Cosmos DB is no longer supported for new projects. Don't use this feature. Please use Azure Cosmos DB Mirroring for Microsoft Fabric which is now GA. Mirroring provides the same zero-ETL benefits and is fully integrated with Microsoft Fabric. Learn more atCosmos DB Mirroring Overview. A serverless SQL pool allows you to analyze data in your Azure Cosmos DB containers that are enabled withAzure Synapse Linkin near real time without affecting the performance of your tran,2025-12-08T08:00:00.000Z,how-to,integrations,0.65,True,How-to for querying Cosmos DB via serverless SQL pool; expected to include OPENROWSET/EXTERNAL TABLE syntax and configuration options unique to this integration.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-data-storage,Overview,Query data storage using serverless SQL pool - Azure Synapse Analytics,Query Azure storage with serverless SQL pool,Learn how to query Azure storage using the serverless SQL pool resource within Azure Synapse Analytics.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Serverless SQL pool allows you to query data in your data lake. It offers a Transact-SQL (T-SQL) query surface area th",2026-05-03T11:12:00.000Z,overview,integrations,0.6,True,Describes querying Azure Storage via serverless SQL; such docs usually include OPENROWSET/EXTERNAL TABLE syntax and storage-related parameters specific to Synapse integration.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-delta-lake-format,Query Delta Lake,Query Delta Lake v1 format using serverless SQL pool - Azure Synapse Analytics,Query Delta Lake v1 with Synapse serverless SQL,"In this article, you'll learn how to query files stored in Delta Lake format using serverless SQL pool.","In this article, you'll learn how to write a query using serverless Synapse SQL pool to read Delta Lake files.
Delta Lake is an open-source storage layer that brings ACID (atomicity, consistency, isolation, and durability) transactions to Apache Spark and big data workloads.
You can learn more from thehow to query delta lake tables video. Important The serverless SQL pools can queryDelta Lake version 1.0. The changes that have been introduced since theDelta Lake 1.2version (like renaming columns",2025-02-10T08:00:00.000Z,how-to,limits-quotas,0.7,True,Explicitly states serverless SQL can query only Delta Lake v1.0 and not features introduced after v1.2; this is a precise version/feature limit that qualifies as expert limits/quotas knowledge.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-folders-multiple-csv-files,Query folders and multiple files,Query folders and multiple files using serverless SQL pool - Azure Synapse Analytics,Query folders and multiple files in serverless SQL,"Learn how to read multiple files or folders in serverless SQL pool using wildcards, similar to using wildcards in Windows.","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn how to write a query using serverless SQL pool in Azure Synapse Analytics. Serverless SQL p",2026-05-03T11:12:00.000Z,how-to,integrations,0.6,True,Describes wildcard and folder patterns for reading multiple files; includes Synapse-specific path syntax and behavior for multi-file queries.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-history-storage-analysis,Query history and analysis,Historical query storage and analysis in Azure Synapse Analytics - Azure Synapse Analytics,Choose methods for historical query analysis in Synapse,"Historic query analysis is one of the crucial needs of data engineers. Azure Synapse Analytics supports four main ways to analyze query history and performance. These include Query Store, DMVs, Azure ","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Historic query analysis is one of the crucial needs of data engineers. Azure Synapse Analytics supports four main ways",2026-05-03T11:12:00.000Z,concept-article,decision-making,0.65,True,"Compares Query Store, DMVs, Log Analytics, and Data Explorer for query history; such content typically includes criteria and trade-offs for when to use each option, guiding technology selection.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-json-files,Query JSON files,Query JSON files using serverless SQL pool - Azure Synapse Analytics,Query JSON files using serverless SQL pool,This section explains how to read JSON files using serverless SQL pool in Azure Synapse Analytics.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you'll learn how to write a query using serverless SQL pool in Azure Synapse Analytics. The query's o",2026-05-03T11:12:00.000Z,how-to,integrations,0.65,True,JSON querying in Synapse serverless typically uses OPENJSON and specific schema mapping patterns that are product-specific integration details.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-parquet-files,Query Parquet files,Query Parquet files using serverless SQL pool - Azure Synapse Analytics,Query Parquet files using serverless SQL pool,"In this article, you'll learn how to query Parquet files using serverless SQL pool.","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you'll learn how to write a query using serverless SQL pool that will read Parquet files.",2026-05-03T11:12:00.000Z,how-to,integrations,0.65,True,"Parquet querying article usually details Synapse-specific support, column mapping, and OPENROWSET/EXTERNAL TABLE options for Parquet integration.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-parquet-nested-types,Query nested types,Query Parquet nested types using serverless SQL pool - Azure Synapse Analytics,Query nested Parquet types with serverless SQL,"In this article, you'll learn how to query Parquet nested types by using serverless SQL pool.","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you'll learn how to write a query by using serverless SQL pool in Azure Synapse Analytics. The query ",2026-05-03T11:12:00.000Z,how-to,integrations,0.65,True,"Nested Parquet support involves specific syntax and mapping behavior in Synapse serverless SQL, which is detailed, product-specific integration knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-single-csv-file,Query CSV files,Query CSV files using serverless SQL pool - Azure Synapse Analytics,Query single CSV files with serverless SQL,"In this article, you'll learn how to query single CSV files with different file formats using serverless SQL pool.","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you'll learn how to query a single CSV file using serverless SQL pool in Azure Synapse Analytics. CSV",2026-05-03T11:12:00.000Z,how-to,integrations,0.65,True,"Covers querying CSV with different formats; typically includes file_format options, field terminators, and other parameters unique to Synapse serverless SQL.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/query-specific-files,Use file metadata in queries,Use file metadata in queries - Azure Synapse Analytics,Use file metadata in serverless SQL queries,Learn how to provide file and path information about every file used in the query to filter or analyze data based on file name and/or folder path.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn how to query specific files or folders by using metadata. Serverless SQL pool can address m",2026-05-03T11:12:00.000Z,how-to,integrations,0.6,True,"Shows how to expose file/path metadata in queries; relies on Synapse-specific functions/columns for file metadata, a product-specific integration pattern.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/reference-collation-types,Database collation types,Collation support - Azure Synapse Analytics,Configure collation types in Synapse SQL,Collation types support for Synapse SQL in Azure Synapse Analytics.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Collations provide the locale, code page, sort order, and character sensitivity rules for character-based data types. ",2026-05-03T11:12:00.000Z,reference,configuration,0.7,True,"Reference page for Synapse SQL collation support; lists specific supported/unsupported collation names and behaviors, which are product-specific configuration details not inferable from general SQL knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/reference-tsql-system-views,System views,System views supported in Synapse SQL - Azure Synapse Analytics,,Links to the documentation for system views supported in Synapse SQL.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Links to the documentation for T-SQL statements supported in Synapse SQL. Note Synapse serverless SQL pool supports SQ",2026-05-03T11:12:00.000Z,reference,,0.2,False,"Navigation page that just links to system view docs; no detailed limits, configuration tables, or error mappings on this page itself.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/resource-consumption-models,Resource consumption models,Synapse SQL resource consumption - Azure Synapse Analytics,Choose Synapse SQL resource consumption model,Learn about Synapse SQL consumption models in Azure Synapse Analytics.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. This article describes resource consumption models of Synapse SQL.",2026-05-03T11:12:00.000Z,overview,decision-making,0.7,True,"Describes specific Synapse SQL consumption models (serverless vs dedicated), how resources are billed and consumed, and when to use each model, providing product-specific decision guidance beyond generic concepts.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/resources-self-help-sql-on-demand,Troubleshoot serverless SQL pools,Serverless SQL pool self-help - Azure Synapse Analytics,Troubleshoot common serverless SQL pool issues,This article contains information that can help you troubleshoot problems with serverless SQL pool.,"This article contains information about how to troubleshoot the most frequent problems with serverless SQL pool in Azure Synapse Analytics. To learn more about Azure Synapse Analytics, check the topics in theOverview.",2026-02-04T08:00:00.000Z,troubleshooting-known-issue,troubleshooting,0.8,True,"Explicitly a self-help troubleshooting article for serverless SQL pool; such pages typically list specific error messages, causes, and resolutions unique to the product.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/shared-databases-access-control,Shared database access control,How to set up access control on synchronized objects in serverless SQL pool - Azure Synapse Analytics,Configure access control for shared databases in serverless SQL,Authorize shared databases access to non-privileged Microsoft Entra users in serverless SQL pool.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In Azure Synapse Analytics, Sparkdatabasesandtablesare shared with serverless SQL pool.Lake databases,Parquet, andCSVb",2026-05-03T11:12:00.000Z,how-to,security,0.8,True,"Details Entra-based authorization, specific permissions, and access control patterns for synchronized Spark/Lake objects in serverless SQL pool.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/sql-authentication,SQL authorization,SQL Authentication  in Azure Synapse Analytics - Azure Synapse Analytics,Configure SQL authentication options in Synapse Analytics,Learn about SQL authentication in Azure Synapse Analytics. Azure Synapse Analytics has two SQL form-factors to control your resource consumption.,"Azure Synapse Analytics has two SQL form-factors that enable you to control your resource consumption. This article explains how the two form-factors control the user authentication. To authenticate to Synapse SQL, you can use two options: SQL authentication enables legacy applications to connect to Azure Synapse SQL in a familiar way, with a user name and password. However, Microsoft Entra authentication allows you to centrally manage access to Azure Synapse resources, such as SQL pools. Azure ",2024-11-07T08:00:00.000Z,overview,security,0.76,True,Explains Synapse-specific SQL authentication behavior across its two SQL form-factors with concrete configuration guidance.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/tutorial-connect-power-bi-desktop,Power BI Desktop,Tutorial: Connect serverless SQL pool to Power BI Desktop & create report - Azure Synapse Analytics,,"In this tutorial, learn how to connect serverless SQL pool in Azure Synapse Analytics to Power BI desktop and create a demo report based on a view.","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this tutorial, you'll learn how to:",2026-05-03T11:12:00.000Z,tutorial,,0.35,False,"Tutorial for connecting serverless SQL pool to Power BI; mostly connection steps and basic usage, not deep integration parameter tables or troubleshooting mappings.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/tutorial-data-analyst,Use serverless SQL pool to analyze data,Tutorial: Analyze Azure Open Datasets in Synapse Studio - Azure Synapse Analytics,,This tutorial shows you how to perform data analysis combining different Azure Open Datasets using serverless SQL pool and visualize results in Synapse Studio.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this tutorial, you learn how to perform exploratory data analysis using existing open datasets, with no storage set",2026-05-03T11:12:00.000Z,tutorial,,0.3,False,"Tutorial for analyzing open datasets; mostly step-by-step usage of serverless SQL and visualization, without deep product-specific limits, configs, or troubleshooting.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/tutorial-external-tables-using-managed-identity,Load external data using a Managed Identity,Tutorial: Load External Data Using a Managed Identity - Azure Synapse Analytics,Use managed identity to load external data securely,This tutorial shows how to connect to external data for queries or ingestion using a managed identity.,This article explains how to create external tables or ingest data from Azure Data Lake Storage (ADLS) Gen2 accounts using a managed identity.,2025-01-04T08:00:00.000Z,tutorial,security,0.7,True,"Focuses on using managed identity for ADLS Gen2 access; likely details identity configuration, roles, and connection options specific to Synapse.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/tutorial-load-data-using-entra-id,Load external data using Entra ID,Tutorial: Load External Data Using Microsoft Entra ID - Azure Synapse Analytics,Use Entra ID passthrough for external tables,This tutorial shows how to connect to external data for queries or ingestion using Microsoft Entra ID passthrough.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. This article explains how to create external tables using Microsoft Entra ID passthrough.",2026-05-03T11:12:00.000Z,tutorial,security,0.7,True,"Tutorial on Entra ID passthrough for external data typically includes authentication configuration, permissions, and security-related settings specific to Synapse external tables.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql/tutorial-logical-data-warehouse,Create Logical Data Warehouse on Cosmos DB and Azure Storage,Tutorial: Use serverless SQL pool to build a Logical Data Warehouse - Azure Synapse Analytics,,This tutorial shows you how to easily create Logical data Warehouse on Azure data sources using serverless SQL pool,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this tutorial, you will learn how to create a Logical Data Warehouse (LDW) on top of Azure storage and Azure Cosmos",2026-05-03T11:12:00.000Z,tutorial,,0.2,False,"Tutorial-style walkthrough for building a logical data warehouse with serverless SQL pool; primarily step-by-step guidance without clear indication of numeric limits, configuration parameter tables, error-code-based troubleshooting, or decision matrices. Content is unlikely to contain the kind of product-specific expert reference details required by the defined sub-skill types.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/concept-synapse-link-cosmos-db-support,Synapse Link supported features,Azure Synapse Link for Azure Cosmos DB supported features - Azure Synapse Analytics,Supported features and limitations of Synapse Link for Cosmos DB,Understand the current list of actions supported by Azure Synapse Link for Azure Cosmos DB,Important Synapse Link for Cosmos DB is no longer supported for new projects. Don't use this feature. Please use Azure Cosmos DB Mirroring for Microsoft Fabric which is now GA. Mirroring provides the same zero-ETL benefits and is fully integrated with Microsoft Fabric. Learn more atCosmos DB Mirroring Overview. This article describes the functionalities that are currently supported in Azure Synapse Link for Azure Cosmos DB. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fa,2025-12-12T23:21:00.000Z,conceptual,limits-quotas,0.7,True,Article explicitly lists supported functionalities; typically includes detailed capability/limitation tables and constraints that qualify as expert limits/quotas knowledge.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/connect-synapse-link-sql-database,Configure Synapse Link,Get started with Azure Synapse Link for Azure SQL Database - Azure Synapse Analytics,Connect Azure SQL Database to Synapse via Synapse Link,Learn how to connect an Azure SQL database to an Azure Synapse workspace with Azure Synapse Link.,"This article is a step-by-step guide for getting started with Azure Synapse Link for Azure SQL Database. For an overview of this feature, seeAzure Synapse Link for Azure SQL Database. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open access to your data in Delta Parquet format. Instead of Azure Synapse Link, use ",2025-11-03T22:11:00.000Z,how-to,integrations,0.65,True,"Step-by-step guide for setting up Synapse Link; likely includes connection configuration fields, required permissions, and product-specific options.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/connect-synapse-link-sql-database-vnet,Configure Synapse Link with managed virtual network,Configure Azure Synapse Link for Azure SQL Database with network security - Azure Synapse Analytics,Secure Synapse Link for Azure SQL Database with network controls,Learn how to configure Azure Synapse Link for Azure SQL Database with network security.,"This article is a guide for configuring Azure Synapse Link for Azure SQL Database with network security. Before you begin, you should know how to create and start Azure Synapse Link for Azure SQL Database fromGet started with Azure Synapse Link for Azure SQL Database. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and ",2025-11-03T22:11:00.000Z,how-to,security,0.75,True,"Focuses on network security configuration; expected to detail firewall rules, private endpoints, and possibly required roles/scopes for secure operation.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/connect-synapse-link-sql-server-2022,Configure Synapse Link,Create Azure Synapse Link for SQL Server 2022 - Azure Synapse Analytics,,Learn how to create and connect a SQL Server 2022 instance to an Azure Synapse workspace by using Azure Synapse Link.,"This article is a step-by-step guide for getting started with Azure Synapse Link for SQL Server 2022. For an overview, seeAzure Synapse Link for SQL Server 2022. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with OneLake in Fabric, and open access to your data in Delta Parquet format. Instead of Azure Synapse Link, use Fabric Mirroring. With",2024-07-30T17:07:00.000Z,how-to,,0.4,False,"Step-by-step connection quickstart for Synapse Link; no clear evidence of detailed limits, config tables, or error-code troubleshooting from the summary.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/connect-synapse-link-sql-server-2022-vnet,Configure Synapse Link with managed virtual network,Configure Azure Synapse Link for SQL Server 2022 with network security - Azure Synapse Analytics,Configure secure networking for Synapse Link SQL Server 2022,Learn how to configure Azure Synapse Link for SQL Server 2022 with network security.,"This article is a guide for configuring Azure Synapse Link for SQL Server 2022 with network security. Before you begin this process, you should know how to create and start Azure Synapse Link for SQL Server 2022. For information, seeGet started with Azure Synapse Link for SQL Server 2022. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the ability to unify your data estate with On",2025-11-03T22:11:00.000Z,how-to,security,0.7,True,"Network security configuration article is likely to include product-specific security settings such as private endpoints, firewall rules, and possibly required roles or permissions.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/faq,SQL FAQ,FAQ - Azure Synapse Link for SQL - Azure Synapse Analytics,Azure Synapse Link for SQL FAQs and limits,FAQ for Azure Synapse Link for SQL,"In this guide, find the most frequently asked questions for Azure Synapse Link for SQL.",2025-11-03T22:11:00.000Z,faq,limits-quotas,0.7,True,"FAQ content for a specific Azure service typically includes product-specific constraints such as supported scenarios, configuration constraints, and often explicit limits (for example, supported database types, maximum tables, or other numeric restrictions) that are not generally known from training data. Among the available categories, limits-quotas best fits because FAQs for data services commonly document concrete operational limits and constraints rather than deep configuration tables or error-code-based troubleshooting.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/how-to-connect-synapse-link-cosmos-db,Connect to Azure Synapse Link for Azure Cosmos DB,Connect to Azure Synapse Link for Azure Cosmos DB - Azure Synapse Analytics,,Learn how to connect an Azure Cosmos DB database to an Azure Synapse workspace with Azure Synapse Link.,This article describes how to access an Azure Cosmos DB database from Azure Synapse Analytics Studio with Azure Synapse Link. Important Synapse Link for Cosmos DB is no longer supported for new projects. Don't use this feature. Please use Azure Cosmos DB Mirroring for Microsoft Fabric which is now GA. Mirroring provides the same zero-ETL benefits and is fully integrated with Microsoft Fabric. Learn more atCosmos DB Mirroring Overview.,2025-12-12T23:21:00.000Z,quickstart,,0.45,False,How-to connect Cosmos DB to Synapse Link; largely a connection walkthrough without strong signals of detailed config tables or error mappings.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/how-to-copy-to-sql-pool,Copy data from Synapse Link into a dedicated SQL pool using Apache Spark,Copy Azure Synapse Link for Azure Cosmos DB data into a dedicated SQL pool using Apache Spark - Azure Synapse Analytics,Copy Synapse Link Cosmos DB data to Dedicated SQL via Spark,"Load the data into a Spark dataframe, curate the data, and load it into a dedicated SQL pool table","Azure Synapse Link for Azure Cosmos DB enables users to run near real-time analytics over operational data in Azure Cosmos DB. However, there are times when some data needs to be aggregated and enriched to serve data warehouse users. Curating and exporting Azure Synapse Link data can be done with just a few cells in a notebook. Important Mirroring to Microsoft Fabric is now available.Mirroring to Fabric provides all the capabilities of Azure Synapse Link with better analytical performance, the a",2025-11-03T22:11:00.000Z,quickstart,integrations,0.65,True,"Describes loading data into Spark DataFrames, transforming, and loading into Dedicated SQL; likely includes connector options and patterns specific to Synapse Link and Spark.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/how-to-monitor-synapse-link-sql-database,Monitor Synapse Link,Monitor Azure Synapse Link for Azure SQL Database through Synapse Studio and Azure Monitor - Azure Synapse Analytics,Monitor Synapse Link for Azure SQL Database with Studio and Azure Monitor,Learn how to monitor your Azure Synapse Link for Azure SQL Database link connections.,"This article provides a guide on how to get started with monitoring your Azure Synapse Link for Azure SQL Database connections. Before you go through this article, you should know how to create and start an Azure Synapse Link for Azure SQL Database link connection fromGet started with Azure Synapse Link for Azure SQL Database. Once you've created and started your Synapse Link connection, you can monitor your link connection through Synapse Studio or Azure Monitor. Important Mirroring to Microsof",2025-10-31T08:00:00.000Z,how-to,configuration,0.65,True,"Monitoring guide likely includes specific metrics, diagnostic settings, and Azure Monitor configuration parameters for Synapse Link connections.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/how-to-monitor-synapse-link-sql-server-2022,Monitor Synapse Link,Monitor Azure Synapse Link for SQL Server 2022 through Synapse Studio and Azure Monitor - Azure Synapse Analytics,,Learn how to monitor your Azure Synapse Link for SQL Server 2022 link connections.,"This article provides a guide on how to get started with monitoring your Azure Synapse Link for SQL Server 2022 connections. Before you go through this article, you should know how to create and start an Azure Synapse Link for SQL Server 2022 link connection fromGet started with Azure Synapse Link for SQL Server 2022. Once you've'created and started your Synapse Link connection, you can monitor your link connection through Synapse Studio or Azure Monitor. Important Mirroring to Microsoft Fabric ",2025-11-03T22:11:00.000Z,how-to,,0.4,False,"Monitoring how-to for Synapse Link; summary suggests UI-driven steps without explicit mention of metrics tables, limits, or diagnostic codes.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/how-to-query-analytical-store-spark,Azure Cosmos DB Spark 2,Interact with Azure Cosmos DB using Apache Spark 2 in Azure Synapse Link - Azure Synapse Analytics,Query Cosmos DB via Synapse Spark 2 analytical store,How to interact with Azure Cosmos DB using Apache Spark in Azure Synapse Link,"Important Synapse Link for Cosmos DB is no longer supported for new projects. Don't use this feature. Please use Azure Cosmos DB Mirroring for Microsoft Fabric which is now GA. Mirroring provides the same zero-ETL benefits and is fully integrated with Microsoft Fabric. Learn more atCosmos DB Mirroring Overview. Note For Azure Synapse Link for Azure Cosmos DB using Spark 3, refer to this articleAzure Synapse Link for Azure Cosmos DB on Spark 3 In this article, you'll learn how to interact with Az",2025-12-12T23:21:00.000Z,quickstart,integrations,0.7,True,Similar to Spark 3 article but for Spark 2; expected to document version-specific connector configs and usage patterns.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/synapse-link/how-to-query-analytical-store-spark-3,Azure Cosmos DB Spark 3,Interact with Azure Cosmos DB using Apache Spark 3 in Azure Synapse Link - Azure Synapse Analytics,Query Cosmos DB via Synapse Spark 3 analytical store,How to interact with Azure Cosmos DB using Apache Spark 3 in Azure Synapse Link,"Important Synapse Link for Cosmos DB is no longer supported for new projects. Don't use this feature. Please use Azure Cosmos DB Mirroring for Microsoft Fabric which is now GA. Mirroring provides the same zero-ETL benefits and is fully integrated with Microsoft Fabric. Learn more atCosmos DB Mirroring Overview. In this article, you learn how to interact with Azure Cosmos DB using Synapse Apache Spark 3. Customers can use Scala, Python, SparkSQL, and C#, for analytics, data engineering, data scie",2025-12-08T08:00:00.000Z,quickstart,integrations,0.7,True,"How-to for interacting with Cosmos DB from Synapse Spark 3; likely includes connector options, configuration parameters, and code patterns specific to Synapse Link.",unchanged
